price,reviews_per_month,accommodates,bathrooms,bedrooms,beds,property_type,room_type,neighbourhood,minimum_nights
155,5.18,6,1,3,3,Apartment,Entire home/apt,East Boston,1
69,0.94,2,1,1,1,House,Private room,Allston,91
104,1.84,4,1,2,2,Apartment,Entire home/apt,Roxbury,2
125,2.91,5,1,2,2,Apartment,Entire home/apt,East Boston,3
159,4.25,4,1,2,2,Other,Entire home/apt,East Boston,2
50,2.76,2,1,1,1,Other,Private room,Brighton,1
149,1.81,5,2,2,3,Apartment,Entire home/apt,Beacon Hill,2
99,0.92,4,1,1,2,Apartment,Entire home/apt,Beacon Hill,28
251,1.01,5,2,2,3,Apartment,Entire home/apt,Beacon Hill,28
199,0.72,5,1.5,2,3,Apartment,Entire home/apt,Beacon Hill,28
199,2.31,7,2,3,4,House,Entire home/apt,Mission Hill,91
99,1.35,2,1,1,2,Apartment,Entire home/apt,Beacon Hill,28
99,0.21,2,1,0,1,Apartment,Entire home/apt,Beacon Hill,28
99,1.23,5,1,2,2,Apartment,Entire home/apt,Beacon Hill,28
99,1.22,3,1,1,2,Apartment,Entire home/apt,Beacon Hill,28
100,0.13,2,1,1,1,Apartment,Entire home/apt,East Boston,59
60,4.18,2,1.5,1,1,House,Private room,Dorchester,1
59,2.47,2,1,1,1,House,Private room,Allston,91
50,1.48,1,2,1,1,Apartment,Private room,Dorchester,28
100,3.62,3,1,0,1,Apartment,Private room,Downtown,1
199,3.21,5,1,2,4,Apartment,Entire home/apt,Roxbury,1
85,0.56,2,1,1,1,House,Private room,Allston,91
75,1.39,4,1,1,2,Other,Entire home/apt,Dorchester,3
102,0.57,4,1,2,2,Apartment,Entire home/apt,Brighton,91
92,0.3,4,1,1,1,Apartment,Entire home/apt,Brighton,29
95,3.7,2,1,1,1,Other,Private room,Dorchester,1
195,0.38,3,1,1,2,Apartment,Entire home/apt,West End,20
165,2.88,3,1,1,1,Apartment,Entire home/apt,Downtown,2
165,2.14,2,1,0,1,Apartment,Entire home/apt,Downtown,2
136,3.94,3,1,0,2,Apartment,Entire home/apt,Downtown,1
165,1.02,2,1,1,1,Apartment,Entire home/apt,Downtown,2
136,1.87,4,1,1,2,Apartment,Entire home/apt,Downtown,2
150,2.99,4,1,1,2,Apartment,Private room,Downtown,1
150,2.19,4,1,1,2,Apartment,Private room,Downtown,2
150,2.68,4,1,1,2,Apartment,Private room,Downtown,2
150,0.8,4,0,1,1,Apartment,Private room,Downtown,2
150,3.16,4,1,1,2,Apartment,Private room,Downtown,2
136,1.88,3,1,1,1,Apartment,Entire home/apt,Downtown,2
150,2.27,4,1,1,1,Apartment,Private room,Downtown,2
175,3.38,4,1,1,2,Apartment,Entire home/apt,Downtown,2
175,2.4,4,1,1,2,Apartment,Entire home/apt,Downtown,1
165,1.44,4,1,1,1,Apartment,Entire home/apt,Downtown,1
175,2.74,4,1,1,2,Apartment,Entire home/apt,Downtown,2
165,2.57,4,1,1,2,Apartment,Entire home/apt,Downtown,2
165,1.73,4,1,1,1,Apartment,Entire home/apt,Downtown,2
170,2.79,4,1,1,2,Apartment,Entire home/apt,Downtown,2
165,2.84,4,1,0,2,Apartment,Entire home/apt,Downtown,2
165,1.95,4,1,1,2,Apartment,Entire home/apt,Downtown,2
146,3.04,2,1,1,1,Apartment,Entire home/apt,Downtown,2
146,3.37,2,1,1,1,Apartment,Entire home/apt,Downtown,2
136,1.76,3,1,1,2,Apartment,Entire home/apt,Downtown,2
136,2.96,3,1,1,2,Apartment,Entire home/apt,Downtown,2
150,1.69,4,1,1,2,Apartment,Private room,Downtown,2
475,4.06,10,3,5,6,House,Entire home/apt,East Boston,2
64,4.15,3,1,1,1,House,Private room,Dorchester,1
42,0.83,3,1,2,2,House,Private room,Hyde Park,1
75,2.13,3,1,1,1,House,Private room,Dorchester,1
89,4.01,2,1,1,1,Other,Private room,South Boston,1
60,1.11,2,1,1,1,Apartment,Private room,Dorchester,1
50,0.47,2,1,1,1,Apartment,Private room,Dorchester,1
65,1.29,2,1,1,1,Apartment,Private room,Dorchester,1
65,0.72,2,1,1,1,Apartment,Private room,Dorchester,1
130,2.92,3,1,1,1,Apartment,Entire home/apt,Dorchester,1
75,0.82,2,1,0,1,Apartment,Entire home/apt,Beacon Hill,28
275,3.54,4,1,2,2,Apartment,Entire home/apt,South End,2
180,1.27,2,1,1,1,Other,Entire home/apt,South Boston,2
150,0.54,6,1.5,2,2,House,Entire home/apt,West Roxbury,91
170,3.82,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
170,2.07,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
145,3.12,2,1,1,1,Apartment,Private room,Bay Village,2
129,1.4,1,1,1,1,Apartment,Private room,Bay Village,2
219,0.21,3,1.5,2,2,Apartment,Entire home/apt,Fenway,28
197,5.51,6,1,2,2,Apartment,Entire home/apt,Hyde Park,1
139,0.76,4,1,0,2,Apartment,Entire home/apt,Roxbury,91
40,2.87,1,1,1,1,Apartment,Private room,Allston,91
129,1.4,1,1,0,1,Apartment,Private room,Bay Village,2
125,0.58,4,1,1,1,Other,Entire home/apt,Jamaica Plain,91
65,1.07,1,1,1,1,Other,Private room,Dorchester,1
199,0.6,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
199,0.25,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
199,1.08,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
199,0.57,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
190,3.69,3,1,1,2,Other,Entire home/apt,South End,3
275,3.77,6,1,3,3,Other,Entire home/apt,Beacon Hill,1
150,2.97,4,1,0,2,Apartment,Private room,Downtown,2
275,0.82,4,1,1,2,Other,Private room,Charlestown,1
140,0.33,3,1,1,1,Apartment,Private room,Back Bay,91
124,1.76,1,1,1,1,Other,Private room,Bay Village,2
150,4.79,4,1,1,2,Apartment,Private room,Downtown,1
150,1.63,4,1,0,1,Apartment,Private room,Downtown,2
150,5.54,4,1,1,1,Other,Entire home/apt,Downtown,1
150,2.96,4,1,0,2,Apartment,Private room,Downtown,2
155,2.42,4,1,1,2,Apartment,Private room,Downtown,2
150,2.1,4,1,0,2,Apartment,Private room,Downtown,2
165,1.97,3,1,0,0,Apartment,Entire home/apt,Bay Village,2
165,3.84,2,1,0,1,Apartment,Entire home/apt,Bay Village,2
124,0.16,1,1,1,1,Other,Private room,Bay Village,2
170,3.28,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
129,2.17,1,1,1,0,Apartment,Private room,Bay Village,2
160,5.2,3,1,1,2,Apartment,Entire home/apt,Bay Village,2
900,5.16,13,2.5,4,4,Apartment,Entire home/apt,Fenway,28
199,0.52,3,1,0,1,Apartment,Entire home/apt,Downtown,1
400,0.53,4,2,2,2,Apartment,Entire home/apt,Downtown,91
400,0.16,4,2,2,2,Apartment,Entire home/apt,Downtown,91
199,0.22,3,1,1,1,Apartment,Entire home/apt,Downtown,91
199,0.23,3,1,1,1,Apartment,Entire home/apt,Downtown,91
199,0.08,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.18,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.87,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.13,3,1,1,1,Apartment,Entire home/apt,Downtown,91
400,0.08,4,1,2,2,Apartment,Entire home/apt,Downtown,91
199,0.83,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.32,3,1,1,1,Apartment,Entire home/apt,Downtown,1
199,0.1,3,1,0,1,Apartment,Entire home/apt,Downtown,1
120,1.56,4,1,2,2,Apartment,Entire home/apt,South End,30
125,0.26,5,1,2,3,Other,Entire home/apt,Roslindale,31
59,4.02,2,1,1,1,House,Private room,Dorchester,2
59,2.67,2,1,1,1,House,Private room,Dorchester,2
75,5.47,5,1,1,2,Apartment,Entire home/apt,Roxbury,91
83,3.68,3,1,3,3,Other,Entire home/apt,Roxbury,2
95,0.83,2,1,1,1,House,Private room,Roxbury,2
60,6.68,2,1,1,1,Apartment,Private room,Roxbury,1
55,6.79,2,1,1,1,Apartment,Private room,Roxbury,1
52,4.87,2,1,1,1,Apartment,Private room,Roxbury,1
75,0.39,2,1.5,1,1,House,Private room,Dorchester,91
65,5.91,2,1,1,1,Apartment,Private room,Roxbury,1
75,1.07,2,1.5,1,1,House,Private room,Roxbury,1
289,0.16,3,1,2,2,Other,Entire home/apt,Downtown,9
59,6.03,2,1.5,1,1,House,Private room,Dorchester,1
49,3.77,1,1,1,1,Other,Private room,South Boston,4
90,5.14,2,1,0,2,Apartment,Entire home/apt,Back Bay,28
299,2.64,6,2.5,3,4,Apartment,Entire home/apt,Jamaica Plain,1
106,5.33,2,1,1,1,Apartment,Entire home/apt,Jamaica Plain,1
75,0.47,2,1.5,1,1,House,Private room,Dorchester,91
75,0.86,2,1.5,1,1,House,Private room,Dorchester,91
75,0.94,2,1.5,1,1,House,Private room,Dorchester,91
126,1.8,3,1,1,1,Apartment,Entire home/apt,Beacon Hill,91
299,0.94,5,1,2,2,Apartment,Entire home/apt,Back Bay,91
89,0.68,2,1.5,1,1,House,Private room,Dorchester,91
75,0.86,2,1.5,1,1,House,Private room,Dorchester,91
75,0.31,2,1.5,1,1,House,Private room,Dorchester,91
75,0.78,2,1.5,1,1,House,Private room,Dorchester,91
100,3.97,2,1,1,1,Other,Hotel room,Brighton,1
100,0.13,4,1,1,2,Other,Hotel room,Brighton,1
300,1,2,1,1,1,Other,Hotel room,Brighton,1
100,0.21,2,1,1,2,Other,Hotel room,Back Bay,1
100,0.34,2,1,1,1,Other,Hotel room,Downtown,1
100,0.85,2,1,1,1,Other,Hotel room,Downtown,1
89,1.44,2,1,0,2,Apartment,Entire home/apt,Jamaica Plain,1
70,2.88,3,2,1,1,House,Private room,Dorchester,1
350,3.17,7,1,3,3,Apartment,Entire home/apt,Roxbury,91
194,0.16,4,1,1,1,Apartment,Entire home/apt,Downtown,1
100,0.12,1,1,1,1,House,Private room,East Boston,100
154,0.26,7,2,3,3,Apartment,Entire home/apt,Brighton,30
50,0.26,1,1,1,1,Apartment,Private room,Brighton,91
225,4.81,2,1,1,1,Apartment,Entire home/apt,North End,2
120,3.59,4,1,2,3,Other,Entire home/apt,Dorchester,2
175,2.31,5,1,3,3,Apartment,Entire home/apt,Brighton,3
50,2.8,2,1,1,1,House,Private room,Dorchester,91
234,2.58,8,2,4,4,Apartment,Entire home/apt,Jamaica Plain,91
80,5.85,1,2.5,1,1,House,Private room,South End,1
106,1.29,4,1.5,1,1,Apartment,Private room,Downtown,91
209,2.98,6,1.5,2,3,Other,Entire home/apt,Jamaica Plain,2
120,0.11,4,1,1,1,Apartment,Private room,Dorchester,91
45,0.19,1,1.5,1,1,Other,Private room,Dorchester,91
100,0.59,2,1,1,1,Other,Private room,Roxbury,2
120,4.96,4,1,1,2,Other,Entire home/apt,Dorchester,1
100,2.07,4,2,1,1,Apartment,Private room,Downtown,91
88,0.57,2,1,1,1,Apartment,Private room,Roxbury,91
89,0.74,2,1,1,1,Apartment,Private room,Roxbury,91
52,0.23,2,1,1,1,Apartment,Private room,Brighton,91
65,3.17,2,1,1,0,House,Private room,Hyde Park,1
72,1.36,2,1,1,1,House,Private room,Allston,1
174,1.09,4,1,2,2,Apartment,Entire home/apt,Roxbury,2
160,0.44,2,1,0,1,Apartment,Entire home/apt,South End,91
135,0.29,2,1,0,1,Apartment,Entire home/apt,South End,91
120,2.98,6,1,2,2,Apartment,Entire home/apt,Dorchester,91
56,3.82,1,1,1,1,Apartment,Private room,Roxbury,1
175,0.47,5,1,2,2,Apartment,Entire home/apt,Roxbury,91
158,3.9,8,1,3,3,Apartment,Entire home/apt,Dorchester,91
200,0.99,4,1,2,3,Apartment,Entire home/apt,Jamaica Plain,1
59,3.65,2,1,1,1,Apartment,Private room,Roxbury,1
59,3.55,2,1,1,1,Apartment,Private room,Roxbury,1
59,4.08,2,1,1,1,Apartment,Private room,Roxbury,1
250,2.59,8,1,3,4,House,Entire home/apt,Brighton,1
99,5.67,4,1,1,4,House,Private room,Allston,1
300,2.93,12,3,4,7,House,Entire home/apt,East Boston,30
124,1.32,1,1,1,1,Other,Private room,Bay Village,2
124,0.72,1,1,1,1,Other,Private room,Bay Village,2
170,4.17,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
88,6.37,4,1,1,2,Apartment,Private room,East Boston,1
59,1.93,2,1,1,1,Apartment,Private room,Allston,91
99,7.09,2,1,1,1,House,Private room,Allston,1
99,5.22,2,1,1,1,House,Private room,Allston,1
99,6,2,1,1,1,House,Private room,Allston,1
76,6.47,2,1,1,1,Apartment,Private room,East Boston,1
76,5.71,3,1,1,1,Apartment,Private room,East Boston,1
76,3.29,2,1,1,1,Apartment,Private room,East Boston,1
52,6.63,2,1,1,1,Apartment,Private room,East Boston,1
88,3.39,2,1,1,1,Apartment,Private room,East Boston,1
245,3.1,6,1,2,3,Apartment,Entire home/apt,East Boston,1
110,1.98,7,1,2,5,Apartment,Entire home/apt,Fenway,28
60,3.24,1,1,1,1,Other,Private room,Brighton,2
185,0.12,4,1,2,2,Apartment,Entire home/apt,Allston,45
199,0.21,3,1,1,1,Apartment,Entire home/apt,Downtown,1
79,6.21,2,1,1,1,House,Private room,Dorchester,2
408,3.24,11,2.5,5,6,Apartment,Entire home/apt,Allston,2
100,1.86,4,1,1,1,Apartment,Entire home/apt,Back Bay,2
62,3.96,2,1,1,1,House,Private room,Brighton,1
303,3.38,7,1,3,5,Apartment,Entire home/apt,Back Bay,1
50,2.15,1,1,1,1,Other,Private room,Brighton,1
100,0.09,2,1,1,1,House,Private room,Hyde Park,91
500,2.4,8,2,2,6,Apartment,Entire home/apt,Dorchester,2
245,1.63,6,1,3,3,Other,Entire home/apt,South Boston,91
245,1.79,6,1,3,3,Other,Entire home/apt,South Boston,91
100,0.27,2,1,1,2,Other,Hotel room,Downtown,1
180,3.94,6,2,2,3,Other,Entire home/apt,East Boston,7
250,1.64,7,2,1,5,House,Private room,Jamaica Plain,1
300,2.53,7,2,1,5,House,Private room,Jamaica Plain,1
59,0.28,2,1.5,1,1,House,Private room,Brighton,91
215,1.77,4,2,2,2,Apartment,Entire home/apt,Charlestown,2
105,1.23,4,1,1,4,Apartment,Entire home/apt,Brighton,3
249,1.1,2,1,0,1,Apartment,Entire home/apt,West End,3
69,1.02,2,1,1,1,House,Private room,Jamaica Plain,1
99,6.74,4,1.5,1,3,Apartment,Entire home/apt,Allston,1
150,3.93,4,1,1,2,Apartment,Private room,East Boston,1
145,3.18,4,1,1,2,Other,Entire home/apt,Jamaica Plain,2
80,0.11,2,1,0,1,Apartment,Entire home/apt,Mission Hill,91
120,1.77,2,1,1,1,House,Private room,Roxbury,3
119,1.13,2,1,1,1,House,Private room,Roxbury,3
140,0.67,2,1,1,1,House,Private room,Roxbury,3
80,0.75,2,2,1,1,Apartment,Private room,South End,91
69,1.21,2,2,1,1,Apartment,Private room,South End,91
299,1.54,4,1,1,2,Apartment,Entire home/apt,Downtown,1
240,4.74,3,1,1,2,Other,Entire home/apt,Beacon Hill,3
56,0.38,1,2,1,1,Apartment,Private room,South End,91
214,2.99,3,1,1,1,Other,Entire home/apt,Beacon Hill,2
55,3.21,2,1,1,1,Apartment,Private room,Roxbury,1
95,0.24,2,1.5,1,1,House,Private room,East Boston,1
95,2.21,2,1,1,1,Apartment,Private room,Dorchester,1
95,1.43,2,1.5,1,1,House,Private room,East Boston,1
500,2.35,5,2,2,3,Apartment,Entire home/apt,Dorchester,2
330,0.11,3,1,1,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.18,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
400,0.46,4,2,2,2,Apartment,Entire home/apt,South Boston Waterfront,91
400,0.78,4,2,2,2,Apartment,Entire home/apt,South Boston Waterfront,91
60,2.12,2,1,1,1,Other,Private room,Brighton,1
65,0.34,2,1,1,1,Apartment,Private room,Brighton,91
299,0.29,4,1,1,1,Apartment,Entire home/apt,Fenway,91
150,2.25,6,1,2,2,Other,Entire home/apt,Brighton,2
68,0.47,2,1,1,1,Apartment,Private room,Roxbury,91
250,0.47,4,1,2,2,Other,Entire home/apt,Jamaica Plain,91
172,3.22,3,1,2,2,Apartment,Entire home/apt,Roxbury,91
80,0.1,2,1.5,1,1,House,Private room,West Roxbury,91
65,3.08,1,1.5,1,1,House,Private room,East Boston,1
47,1.06,2,1,1,1,Apartment,Private room,Dorchester,1
57,1.27,2,1,1,1,Apartment,Private room,Dorchester,1
57,2.17,2,1,1,1,Apartment,Private room,Dorchester,1
120,5.96,6,1,3,4,Other,Entire home/apt,Jamaica Plain,1
150,2.57,2,1,0,1,Apartment,Entire home/apt,Back Bay,28
175,2.16,3,1,1,1,Apartment,Entire home/apt,Fenway,1
400,0.11,4,1,2,2,Apartment,Entire home/apt,South Boston Waterfront,1
400,0.79,4,2,2,2,Apartment,Entire home/apt,South Boston Waterfront,1
330,0.79,3,1,1,1,Apartment,Entire home/apt,South Boston Waterfront,1
330,2.11,3,1,1,1,Apartment,Entire home/apt,South Boston Waterfront,1
250,0.32,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,1
250,0.2,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
330,0.22,3,1,1,1,Apartment,Entire home/apt,South Boston Waterfront,91
330,0.47,3,1,1,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.23,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.55,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.9,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.44,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
400,0.22,4,2,2,2,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.4,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,1
750,0.44,7,2,3,3,Apartment,Entire home/apt,South Boston Waterfront,1
250,0.44,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,91
250,0.6,3,1,0,1,Apartment,Entire home/apt,South Boston Waterfront,1
400,0.66,4,2,2,2,Apartment,Entire home/apt,South Boston Waterfront,1
60,2.6,2,1,1,1,Apartment,Private room,Roxbury,1
35,0.4,1,2,1,1,House,Private room,Allston,91
185,1.28,3,3,1,1,Other,Hotel room,Jamaica Plain,1
120,1,4,1,1,3,Apartment,Entire home/apt,Brighton,28
110,0.81,4,1,1,2,House,Private room,Roxbury,2
100,0.29,1,2,1,2,Apartment,Private room,East Boston,91
192,0.46,2,1,1,1,Other,Private room,South Boston,2
300,2.27,11,3,3,6,Apartment,Entire home/apt,Dorchester,2
199,0.44,2,3,1,1,Other,Hotel room,Jamaica Plain,1
199,0.33,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.12,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.21,3,1,1,1,Apartment,Entire home/apt,Downtown,1
199,0.1,3,1,0,1,Apartment,Entire home/apt,Downtown,1
167,3.04,6,1,2,2,Apartment,Entire home/apt,East Boston,1
149,2.53,2,1,0,1,Apartment,Entire home/apt,West End,2
299,1.74,6,1,3,3,Other,Entire home/apt,South Boston,91
73,2.83,2,1,1,1,Apartment,Private room,Roxbury,1
250,0.8,3,1,1,1,Other,Private room,Downtown,1
300,1.49,4,1,1,2,Other,Private room,Back Bay,1
200,0.7,3,1,1,1,Other,Private room,Downtown,1
199,0.64,3,1,0,1,Apartment,Entire home/apt,Downtown,1
159,0.2,6,2,3,4,Other,Entire home/apt,Brighton,91
200,0.56,3,3.5,1,2,House,Private room,East Boston,2
150,0.24,1,2,1,1,Apartment,Private room,East Boston,91
55,3.93,2,1.5,1,1,House,Private room,Hyde Park,1
200,0.1,3,1,1,2,Apartment,Entire home/apt,Allston,91
215,1.64,2,1,1,1,Other,Entire home/apt,South Boston,2
100,3.28,3,1,1,1,Apartment,Entire home/apt,Back Bay,2
199,0.21,3,1,0,1,Apartment,Entire home/apt,Downtown,1
199,0.15,3,1,1,1,Apartment,Entire home/apt,Downtown,91
120,3.39,3,1,0,2,Other,Entire home/apt,East Boston,1
48,1.02,2,1,1,1,House,Private room,Mattapan,7
120,1.89,4,1,1,2,Apartment,Entire home/apt,Back Bay,1
110,0.4,3,1,0,2,Other,Private room,Back Bay,91
95,19.38,2,1,0,1,Other,Private room,Back Bay,1
85,7.03,2,1,1,1,Other,Private room,East Boston,1
100,5.33,2,1,1,1,House,Private room,Allston,2
100,3.38,3,1,1,2,Apartment,Entire home/apt,Fenway,2
170,1.62,2,1,1,1,Other,Entire home/apt,Leather District,3
60,2.25,2,1,1,1,Apartment,Private room,Dorchester,1
179,0.53,2,1,1,1,Other,Private room,Longwood Medical Area,1
199,0.14,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
199,0.34,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
199,0.25,3,1,1,1,Apartment,Entire home/apt,Back Bay,91
145,3.65,2,1,0,1,Apartment,Private room,Bay Village,2
119,1.7,1,1,1,1,Apartment,Private room,South End,2
129,1.74,1,1,1,1,Apartment,Private room,Bay Village,2
124,2.03,1,1,1,1,Apartment,Private room,Bay Village,2
140,2,2,1,1,1,Apartment,Private room,Bay Village,2
140,3.56,3,1,1,1,Apartment,Private room,Bay Village,2
170,5.5,2,1,1,1,Apartment,Entire home/apt,Bay Village,2
140,2.38,1,0.5,1,1,Apartment,Private room,Bay Village,2
179,0.21,1,1,1,1,Apartment,Private room,South End,91
145,1.47,6,1,3,3,Other,Entire home/apt,Roxbury,2
200,1.87,4,1,1,3,Other,Private room,South Boston,2
170,0.11,4,1.5,2,2,Other,Entire home/apt,West Roxbury,1
100,3.7,2,1,1,1,House,Private room,Allston,2
100,3.35,2,1,1,1,House,Private room,Allston,2
200,2.2,6,1,3,3,Apartment,Entire home/apt,East Boston,2
299,2,6,1,3,3,Other,Entire home/apt,South Boston,91
90,7.86,2,1,1,1,Apartment,Private room,Dorchester,1
279,1,6,1,2,3,Apartment,Entire home/apt,Allston,2
170,3.78,6,1,2,3,Apartment,Entire home/apt,East Boston,1
109,4.83,2,1,1,1,Other,Private room,South End,1
78,0.44,2,1,1,1,House,Private room,Allston,2
200,4.23,5,2,2,3,Other,Entire home/apt,East Boston,2
299,2.63,4,1,2,2,Apartment,Entire home/apt,Downtown,1
129,0.87,2,1,1,1,Other,Private room,South End,1
150,5.13,2,1,0,1,Other,Entire home/apt,Back Bay,2
50,1.33,2,2,1,1,House,Private room,Dorchester,1
350,0.22,4,1,1,5,Apartment,Entire home/apt,Roxbury,91
109,2.17,2,1,1,1,Apartment,Private room,Downtown,2
275,0.22,4,1,1,2,Other,Entire home/apt,Charlestown,2
136,0.26,2,1,1,1,Apartment,Entire home/apt,Back Bay,91
42,0.4,1,1,1,1,Apartment,Private room,Jamaica Plain,29
109,1.73,2,1,1,1,Apartment,Private room,Downtown,2
270,0.86,4,2,2,2,Apartment,Entire home/apt,West End,1
69,0.13,2,1,1,1,Apartment,Private room,Brighton,91
90,4.51,4,1,1,2,Other,Entire home/apt,Roslindale,1
100,0.11,2,1,0,1,Apartment,Private room,Brighton,91
250,2.12,4,1,1,2,Other,Entire home/apt,Roxbury,2
220,0.79,6,1.5,4,4,House,Entire home/apt,Roslindale,3
125,0.31,4,1,0,2,Apartment,Entire home/apt,Brighton,28
200,6.37,4,2,2,3,Other,Entire home/apt,Charlestown,1
85,2.97,2,1.5,1,1,House,Private room,East Boston,1
79,0.33,2,2,1,1,House,Private room,Brighton,91
299,0.25,4,1,2,2,Apartment,Entire home/apt,South Boston Waterfront,91
200,0.33,6,1.5,2,3,Other,Entire home/apt,South End,91
459,4.3,4,1,1,1,Apartment,Entire home/apt,Downtown,1
120,0.12,2,1,1,1,Other,Private room,East Boston,1
160,0.47,5,2,1,3,House,Private room,Jamaica Plain,1
95,1.51,2,1,1,1,Apartment,Private room,Dorchester,1
80,1,2,1,1,1,Apartment,Private room,Dorchester,1
77,1.65,2,1,1,1,Apartment,Private room,Dorchester,1
79,0.22,2,2,1,1,House,Private room,Brighton,91
179,4.1,4,1,2,3,Other,Entire home/apt,East Boston,2
157,4.61,4,1,1,1,Apartment,Entire home/apt,Downtown,1
239,4.03,4,1,1,1,Apartment,Entire home/apt,Downtown,1
295,1,8,1,4,4,Apartment,Entire home/apt,Dorchester,1
500,3.75,6,1.5,2,2,Apartment,Entire home/apt,Downtown,2
333,4.77,6,2,2,2,Apartment,Entire home/apt,Downtown,2
303,3.41,6,2,2,2,Apartment,Entire home/apt,Downtown,2
450,4.85,5,1,1,1,Apartment,Entire home/apt,Downtown,1
600,4.96,6,2,2,3,Apartment,Entire home/apt,Downtown,2
312,4.74,6,2,2,2,Apartment,Entire home/apt,Downtown,2
987,4.14,12,3.5,4,4,Apartment,Entire home/apt,Fenway,3
90,0.46,2,1,0,2,Apartment,Entire home/apt,Longwood Medical Area,29
403,5.13,6,2,2,2,Apartment,Entire home/apt,North End,2
450,4.94,4,1,1,1,Apartment,Entire home/apt,Downtown,1
500,3.74,4,1,1,1,Apartment,Entire home/apt,Fenway,1
269,2.14,4,1,2,2,Other,Entire home/apt,Allston,1
104,0.18,1,1.5,1,1,Other,Private room,Roxbury,91
199,3.78,4,1,1,2,Apartment,Entire home/apt,Chinatown,2
105,4.4,2,1,1,1,Other,Entire home/apt,Dorchester,1
149,0.92,2,1,1,3,Apartment,Private room,Downtown,1
60,1.63,2,1,1,1,Apartment,Private room,Dorchester,1
75,2.35,2,1.5,1,1,House,Private room,Roxbury,2
149,0.72,2,1,1,3,Apartment,Private room,Back Bay,1
399,0.68,6,1,2,5,Apartment,Entire home/apt,Back Bay,2
150,0.5,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
161,1.79,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
600,4.79,6,2,2,2,Apartment,Entire home/apt,Back Bay,2
62,1.06,2,2,1,1,Other,Private room,Allston,2
90,1,4,2,1,2,Apartment,Private room,Dorchester,2
145,0.47,3,1,1,2,Other,Entire home/apt,South Boston,2
287,2.64,5,1,2,3,Apartment,Entire home/apt,Chinatown,2
75,1.41,2,2,1,1,Apartment,Private room,Dorchester,2
125,1.61,5,1,3,3,Apartment,Entire home/apt,Hyde Park,91
150,1.24,2,1,1,1,Apartment,Entire home/apt,Beacon Hill,2
134,1.74,2,1,0,1,Apartment,Entire home/apt,Beacon Hill,2
245,0.14,5,1,2,2,Apartment,Entire home/apt,Mission Hill,21
120,0.59,2,1,1,1,Apartment,Entire home/apt,Back Bay,91
195,2.53,2,1,1,1,Apartment,Entire home/apt,North End,2
150,1.49,3,1,1,2,Other,Private room,South Boston,2
299,2.47,10,1,3,4,Apartment,Entire home/apt,Mission Hill,3
129,2.14,4,1,1,4,Apartment,Entire home/apt,Dorchester,1
47,1.4,2,2,1,1,Other,Private room,Allston,2
100,0.53,2,1,1,1,Other,Entire home/apt,Dorchester,2
155,1.81,2,1,1,2,Apartment,Private room,South End,2
300,0.68,8,2,5,5,Apartment,Entire home/apt,Dorchester,3
50,3.98,2,1,1,1,House,Private room,Roslindale,2
85,1.37,3,1,1,2,House,Private room,Jamaica Plain,3
135,0.52,4,1,2,3,Apartment,Entire home/apt,Jamaica Plain,3
189,2.39,6,1,3,3,Apartment,Entire home/apt,Dorchester,2
47,1,2,2,1,1,Other,Private room,Allston,2
47,1.56,2,2,1,1,Other,Private room,Allston,2
47,2.11,2,2,1,1,Other,Private room,Allston,2
47,1.73,2,2,1,1,Other,Private room,Allston,2
50,1.38,2,2,1,1,Other,Private room,Allston,2
47,2.04,2,2,1,1,Other,Private room,Allston,2
158,0.14,4,2,2,4,Other,Entire home/apt,South Boston,91
70,1.32,2,1,1,1,House,Private room,East Boston,3
